"spacing_norm","irregular_letter_ratio","baseline_norm","height_inconsistency_norm","skew_angle","label"
0.7521587978019513,0.036827195467422094,0.11695467853118953,0.13352625345056066,0.2464319406769178,"dyslexic"
1.018810810810811,0.036290322580645164,0.18793702765816192,0.1394993448097067,14.381394591090602,"dyslexic"
1.0006011060351045,0.21602787456445993,0.0456913981588792,0.18568316235415291,14.136556956639808,"dyslexic"
1.1824882075471697,0.193717277486911,0.21571797668719614,0.19175204579152938,-20.477843567261512,"dyslexic"
1.088854648176682,0.012578616352201259,0.18436595970403943,0.14195459692027404,5.503205568488636,"dyslexic"
1.218728561628173,0.016042780748663103,0.2743087797555665,0.10515502125744172,-7.690501418874668,"dyslexic"
1.0271348762968875,0.3333333333333333,0.09182186278988816,0.19276427896980355,5.305109606210384,"dyslexic"
0.911895783339047,0,0.08901509790759493,0.07086553971403564,0.7664530010109224,"dyslexic"
1.233711894799761,0.03488372093023256,0.0867832853433104,0.13260822193765093,-7.193470055295538,"dyslexic"
1.48285536159601,0.06338028169014084,0.04205157929547024,0.16051588134280576,2.173885017260875,"dyslexic"
0.8910149750415973,0,0.024250022544894837,0.03501431867093936,10.801040004426468,"dyslexic"
1.1769978625112045,0.1546572934973638,0.27677003825888913,0.20439988811710458,0.6268434737945272,"dyslexic"
0.9621432731508445,0.0635593220338983,0.2593383581200053,0.10888285699635677,0,"dyslexic"
1.1027235250388592,0.12244897959183673,0.19260290356154713,0.15466746151173408,1.1038283383150078,"dyslexic"
1.021062206983416,0.3684210526315789,0.03770753875556609,0.2411809218021975,35.076891839245945,"dyslexic"
1.4519754768392372,0.11494252873563218,0.08213415014847915,0.16865830213592806,-7.489469082080793,"dyslexic"
1.1292857142857144,0,0.10043456471760952,0.05885601593928101,16.723353544379254,"dyslexic"
0.8506797414753733,0.07780979827089338,0.29966467448590695,0.1667005335353431,-20.416018435152644,"non_dyslexic"
0.7564898869246696,0.06,0.10324328580858813,0.13703937255718415,5.535606571356938,"non_dyslexic"
0.7375827814569536,0.625,0.10005168172147277,0.29072884217192585,0.25635524465628384,"non_dyslexic"
0.7023352054389594,0.23905723905723905,0.20548288022236036,0.20624876281233376,-11.218842281268827,"non_dyslexic"
0.7457087241196247,0.2757475083056478,0.30643920134594954,0.21129685459947345,17.01591724834206,"non_dyslexic"
0.9075043630017451,0.23076923076923078,0.21437742561274178,0.1937531836386319,-15.795928989073923,"non_dyslexic"
0.8933673469387756,0.1796116504854369,0.1665015923434456,0.2218044397572851,11.239284199697675,"non_dyslexic"
0.8177777777777777,0,0.14638442203365665,0.10209041533234006,-10.986230949099989,"non_dyslexic"
0.5888684322333947,0.23232323232323232,0.18588684363159444,0.21687646945225336,-10.990866196605499,"non_dyslexic"
0.8779622534411806,0.0037174721189591076,0.1490133303492308,0.13504076655655778,24.251805020711103,"non_dyslexic"
0.8451940216646099,0.07462686567164178,0.10381478344543889,0.12592183919718056,-5.977139565055519,"non_dyslexic"
